frame,time_s,active_notes,events,audio_active,rms_dbfs,rms_threshold,rms_growth,spectral_flux,onset_detector_score,top_frame,top_onset,inference_ms,pipeline_ms,queue_depth
6960,41.615963718820865,61,,1,-41.65993399314086,0.002210636246193227,0.0,0.02538327740836058,5.503203830891312,61:0.93280 62:0.64651 64:0.38295 59:0.23805 45:0.15178 40:0.09745,61:0.31970 64:0.30147 62:0.21694 59:0.12986 45:0.04549 69:0.04402,1.7009000000030028,7.605800000000329,0
6961,41.62176870748299,61,,1,-41.13236675907304,0.002210636246193227,0.0005172764948262361,0.021293104071827038,8.4,61:0.92760 62:0.66865 64:0.35010 59:0.22727 45:0.13978 40:0.08870,61:0.31522 64:0.27838 62:0.22069 59:0.12244 45:0.03986 69:0.03700,2.1604000000010615,3.497799999998108,2
6962,41.62757369614513,61,,1,-40.822358834880426,0.002210636246193227,0.0003189432380398729,0.018461658072429048,8.4,61:0.92917 62:0.67107 64:0.35074 59:0.23952 45:0.13293 40:0.08714,61:0.31661 64:0.28481 62:0.22064 59:0.12389 69:0.03760 45:0.03618,1.8532000000064386,6.134600000002877,1
6963,41.633378684807255,61,,1,-42.3487842386091,0.002210636246193227,0.0,0.019769706922783598,4.5,61:0.92326 62:0.69038 64:0.34688 59:0.23691 45:0.14647 40:0.09174,61:0.30897 64:0.28335 62:0.22734 59:0.12500 45:0.04033 69:0.04019,1.8056999999984669,8.602699999997299,0
6964,41.63918367346939,61,,1,-41.010523443528385,0.002210636246193227,0.0012710810189576153,0.020325309165809,8.4,61:0.91955 62:0.68491 64:0.32969 59:0.21992 45:0.13343 73:0.08898,61:0.30670 64:0.27873 62:0.23165 59:0.11555 45:0.03836 63:0.03571,2.0410000000055106,3.2229999999984216,2
6965,41.64498866213152,61,,1,-41.16619135652046,0.002210636246193227,0.0,0.01981124579451202,4.5,61:0.92567 62:0.67631 64:0.31994 59:0.23946 45:0.14469 73:0.08809,61:0.31162 64:0.27756 62:0.23023 59:0.12681 45:0.03991 69:0.03763,2.015399999997669,6.205299999997749,1
6966,41.65079365079365,61,,1,-42.70778988134577,0.002210636246193227,0.0,0.025182941683223516,5.444648249493461,61:0.91599 62:0.67646 64:0.34096 59:0.22507 45:0.16345 73:0.10260,61:0.28843 64:0.28283 62:0.22283 59:0.11675 45:0.04463 69:0.03922,1.8348000000045772,8.738700000002098,0
6967,41.65659863945578,61,,1,-40.84970036628478,0.002210636246193227,0.001746396467741474,0.018502191289813834,8.4,61:0.91692 62:0.67151 64:0.31451 59:0.22608 45:0.16801 73:0.11455,61:0.30324 64:0.28000 62:0.23478 59:0.12441 45:0.05043 69:0.04196,1.864899999993952,2.746800000004157,2
6968,41.662403628117914,61,,1,-41.71794957037645,0.002210636246193227,0.0,0.017787825356901547,4.5,61:0.92250 62:0.64816 64:0.29955 59:0.24269 45:0.16572 73:0.11990,61:0.30861 64:0.27167 62:0.23452 59:0.13757 69:0.04888 45:0.04857,1.9638999999997964,5.59889999999541,1
6969,41.66820861678004,61,,1,-42.30075667991626,0.002210636246193227,0.0,0.018259245160170905,4.5,61:0.91275 62:0.67181 64:0.32320 59:0.22237 45:0.17947 40:0.12643,64:0.28343 61:0.28252 62:0.23040 59:0.12084 45:0.05280 69:0.04794,3.4591000000006034,10.011999999996135,0
6970,41.67401360544218,61,,1,-41.11869030182799,0.002210636246193227,0.0011186042704609102,0.022661318010722017,8.607609760183141,61:0.90945 62:0.66024 64:0.28547 59:0.22492 45:0.17402 73:0.14335,61:0.29667 64:0.26191 62:0.23991 59:0.12925 45:0.05659 69:0.05229,1.785699999999224,2.6679999999998927,2
6971,41.67981859410431,61,,1,-41.39604726124867,0.002210636246193227,0.0,0.01762393764640592,4.5,61:0.91768 62:0.63618 64:0.29153 59:0.21734 45:0.16700 73:0.13491,61:0.29822 64:0.26921 62:0.23435 59:0.12836 45:0.05552 69:0.05042,2.1685000000033483,5.618699999999421,1
6972,41.68562358276644,61,,1,-42.13638051848904,0.002210636246193227,0.0,0.033431823646635404,7.855691406770386,61:0.90984 62:0.64410 64:0.33136 45:0.20940 59:0.19977 40:0.15928,64:0.30505 61:0.30012 62:0.23822 59:0.12816 45:0.07685 69:0.06003,2.197499999994079,8.601200000001086,0
6973,41.691428571428574,61,,1,-40.75404103277464,0.002210636246193227,0.0013489569700583792,0.021673205266276765,8.4,61:0.90988 62:0.64483 64:0.31018 59:0.20279 45:0.20044 40:0.15994,61:0.32612 64:0.30939 62:0.26284 59:0.13721 45:0.07750 69:0.06282,3.412399999994875,5.202699999998117,2
6974,41.6972335600907,61,,1,-40.49328155430932,0.002210636246193227,0.000279420998909213,0.021639234915713672,8.4,61:0.91441 62:0.63269 64:0.33122 45:0.22759 59:0.21116 40:0.17348,61:0.33157 64:0.32289 62:0.25452 59:0.14665 45:0.09126 69:0.06806,2.552399999999011,8.776099999998621,1
6975,41.703038548752836,61,,1,-41.78630978161074,0.002210636246193227,0.0,0.03578160419841203,8.542502340129905,61:0.90966 62:0.62477 64:0.35756 45:0.24693 40:0.18268 59:0.18003,64:0.33470 61:0.31659 62:0.24902 59:0.12377 45:0.09623 69:0.06776,2.721099999995147,12.607400000000268,0
6976,41.708843537414964,61,,1,-40.47978295976185,0.002210636246193227,0.0013214814114830258,0.020204966837020333,8.4,61:0.90783 62:0.63659 64:0.34424 45:0.24910 40:0.16984 59:0.16875,61:0.32808 64:0.32123 62:0.25274 59:0.12082 45:0.09182 40:0.06226,1.95129999999466,2.941100000001029,2
6977,41.7146485260771,61,,1,-40.81882877833969,0.002210636246193227,0.0,0.023297901180695507,4.893674914565276,61:0.91472 62:0.62787 64:0.37163 45:0.26082 40:0.15911 59:0.15882,64:0.34488 61:0.33329 62:0.25684 59:0.11727 45:0.09351 69:0.06535,1.9472999999976537,5.540700000004506,1
6978,41.720453514739226,61,,1,-41.90483049675778,0.002210636246193227,0.0,0.023569201608480844,4.972972574888152,61:0.90561 62:0.63993 64:0.37840 45:0.27149 40:0.14909 59:0.13957,64:0.35812 61:0.33228 62:0.26110 59:0.10868 45:0.10254 63:0.06260,1.8680000000017571,8.369299999998248,0
6979,41.72625850340136,61,,1,-40.919869061647766,0.002210636246193227,0.0009643176116964983,0.017137845040186134,8.4,61:0.91203 62:0.62028 64:0.35367 45:0.23465 73:0.13125 40:0.12589,61:0.34752 64:0.34629 62:0.26600 59:0.09498 45:0.08197 63:0.06354,2.896099999993851,4.274199999997563,2
6980,41.73206349206349,61,,1,-41.407488347249306,0.002210636246193227,0.0,0.026551833910867368,5.844758016265436,61:0.91220 62:0.64359 64:0.35689 45:0.24330 59:0.12040 73:0.11940,64:0.33809 61:0.32397 62:0.25746 59:0.08679 45:0.07228 63:0.05808,2.3904999999970755,7.6242999999962535,1
6981,41.73786848072562,61,,1,-42.79286226171863,0.002210636246193227,0.0,0.02649144690480188,5.827107663355983,61:0.91089 62:0.62100 64:0.37155 45:0.25438 73:0.13257 40:0.11516,64:0.36129 61:0.33696 62:0.25677 45:0.08371 59:0.07814 63:0.06232,2.2664000000034434,10.672899999995877,0
6982,41.74367346938776,61,,1,-42.05048721765741,0.002210636246193227,0.0006469303109113526,0.018102822848579374,8.4,61:0.91825 62:0.60625 64:0.34732 45:0.24469 73:0.12428 59:0.10842,61:0.35544 64:0.35169 62:0.26028 59:0.08379 45:0.07987 63:0.06197,1.6626000000030672,3.010400000000857,2
6983,41.749478458049886,61,,1,-42.56363850768785,0.002210636246193227,0.0,0.01789342424757992,4.5,61:0.92206 62:0.61460 64:0.36953 45:0.27128 69:0.11337 73:0.10959,61:0.33697 64:0.33584 62:0.24107 45:0.07890 59:0.07679 63:0.05189,1.8113999999940233,5.685399999997287,1
6984,41.75528344671202,61,,1,-43.279870426920574,0.002210636246193227,0.0,0.020585099469647764,4.5,61:0.91795 62:0.60631 64:0.38101 45:0.27499 73:0.12476 69:0.11898,64:0.34480 61:0.32770 62:0.23979 45:0.07349 59:0.06514 63:0.05465,2.016600000004587,8.535100000003126,0
6985,41.76108843537415,61,,1,-42.51280658070682,0.002210636246193227,0.0006329091853286336,0.015308150245695066,8.4,61:0.91828 62:0.61061 64:0.34790 45:0.25981 73:0.10968 69:0.10615,61:0.35031 64:0.33360 62:0.25712 59:0.07352 45:0.07307 63:0.05740,2.9241000000013173,4.3166999999968425,2
6986,41.76689342403628,61,,1,-42.89657198886967,0.002210636246193227,0.0,0.01127306043930947,4.5,61:0.91602 62:0.61261 64:0.35364 45:0.25638 73:0.13157 69:0.09959,61:0.33794 64:0.32086 62:0.24662 45:0.06062 59:0.05722 63:0.05281,2.4636999999998466,7.7484000000040965,1
6987,41.77269841269841,61,,1,-43.129514804985796,0.002210636246193227,0.0,0.027843888148793232,6.222409017091892,61:0.90401 62:0.62953 64:0.33780 45:0.25107 73:0.14438 74:0.10259,61:0.33468 64:0.32399 62:0.25043 45:0.05905 74:0.05636 63:0.05291,2.096700000002727,10.82099999999997,0
6988,41.778503401360545,61,,1,-41.68351466486261,0.002210636246193227,0.001263367461605134,0.018620076833018334,8.4,61:0.91330 62:0.58649 64:0.31074 45:0.22807 73:0.15646 69:0.10151,61:0.36450 64:0.31996 62:0.25472 45:0.05764 63:0.05742 74:0.05502,3.1421000000051436,4.5952999999983035,2
6989,41.78430839002267,61,,1,-42.67577120261058,0.002210636246193227,0.0,0.01825182491033454,4.5,61:0.90512 62:0.60518 64:0.29781 45:0.21920 73:0.16619 74:0.11711,61:0.35834 64:0.31433 62:0.26130 74:0.06396 63:0.05726 45:0.05556,3.577199999995173,9.816000000000713,1
6990,41.79011337868481,61,,1,-41.79040355628213,0.002210636246193227,0.0007885749373648639,0.020072223051733996,8.4,61:0.90728 62:0.57067 64:0.29721 45:0.21008 73:0.20746 74:0.11921,61:0.35959 64:0.31039 62:0.25365 74:0.06737 63:0.06265 73:0.05256,3.2794999999978813,15.265700000000493,0
6991,41.795918367346935,61,,1,-42.13211058923308,0.002210636246193227,0.0,0.02688270175439259,5.9414664736821905,61:0.90479 62:0.57639 64:0.27758 45:0.19456 73:0.19076 74:0.11500,61:0.35845 64:0.31026 62:0.25410 74:0.06195 63:0.06076 59:0.05126,2.493600000001095,3.773000000002469,2
6992,41.80172335600907,61,,1,-43.26297032948255,0.002210636246193227,0.0,0.022054700744458283,4.530303257871856,61:0.89988 62:0.59153 64:0.29222 45:0.21829 73:0.19987 74:0.12764,61:0.37201 64:0.32204 62:0.26600 74:0.07282 45:0.06268 63:0.06010,2.484500000001333,7.50030000000379,1
6993,41.807528344671205,61,,1,-42.00395549565588,0.002210636246193227,0.0010713306320759694,0.016131645160516093,8.4,61:0.89808 62:0.62083 64:0.28018 73:0.19553 45:0.17545 74:0.12649,61:0.37167 64:0.31144 62:0.27264 74:0.07063 63:0.06072 66:0.05726,3.3333000000013158,12.180399999998315,0
6994,41.81333333333333,61,,1,-42.04673696324985,0.002210636246193227,0.0,0.023434157139672326,4.9335007963013,61:0.89840 62:0.61919 64:0.27678 45:0.19666 73:0.16808 74:0.12342,61:0.36058 64:0.29899 62:0.26172 74:0.06419 59:0.05788 66:0.05517,3.021199999999169,6.378200000000334,2
6995,41.81913832199547,61,,1,-43.17962874814217,0.002210636246193227,0.0,0.022033813035229388,4.524198046446733,61:0.87973 62:0.66053 64:0.30379 73:0.17385 45:0.17144 74:0.13840,61:0.33925 64:0.32962 62:0.27458 74:0.06814 63:0.06305 66:0.05697,2.802699999996605,10.144600000003834,1
6996,41.824943310657595,61,,1,-42.010074020649306,0.002210636246193227,0.0009995205035462553,0.01594062992712665,8.4,61:0.88596 62:0.65682 64:0.27991 45:0.17835 73:0.16908 74:0.13753,61:0.35915 64:0.30462 62:0.27694 74:0.07101 66:0.05870 63:0.05430,1.9067000000063672,12.859499999997581,0
6997,41.83074829931973,61,,1,-41.81921105461733,0.002210636246193227,0.0001762722597931539,0.024153045557760485,7.105014015204682,61:0.88786 62:0.66159 64:0.27981 73:0.16870 45:0.15633 74:0.13306,61:0.34545 64:0.30458 62:0.27158 74:0.06791 63:0.05556 66:0.05508,3.078500000000872,4.535799999999313,2
6998,41.83655328798186,61,,1,-42.93688669834192,0.002210636246193227,0.0,0.019075253060567794,4.5,61:0.87932 62:0.68113 64:0.29476 45:0.16171 73:0.15378 74:0.12818,61:0.34626 64:0.32194 62:0.27556 74:0.06581 63:0.05552 66:0.05369,3.2892999999987182,8.967300000001899,1
6999,41.84235827664399,61,,1,-41.686616761071534,0.002210636246193227,0.0011040195453337837,0.01821433888409318,8.4,61:0.89527 62:0.63462 64:0.30208 73:0.17658 45:0.13334 74:0.10447,61:0.34782 64:0.31821 62:0.25489 63:0.06246 74:0.05858 73:0.05043,2.941299999996261,13.181699999996965,0
7000,41.84816326530612,61,,1,-41.936605236277074,0.002210636246193227,0.0,0.02410696508227087,5.13015399043827,61:0.89959 62:0.63539 64:0.29830 73:0.15811 45:0.12617 74:0.09730,61:0.34610 64:0.31034 62:0.24972 63:0.05813 74:0.05362 73:0.04814,2.4333999999939238,3.7643000000002758,2
7001,41.853968253968254,61,,1,-43.1596847029878,0.002210636246193227,0.0,0.02241315357052956,4.635074454421777,61:0.89699 62:0.63403 64:0.30890 73:0.17962 45:0.11535 74:0.09321,61:0.33517 64:0.31758 62:0.24135 63:0.05977 74:0.05304 73:0.05069,2.3478999999966277,7.067800000001512,1
7002,41.85977324263038,61,,1,-42.56921022567211,0.002210636246193227,0.0004889315629624073,0.013292206626934656,8.4,61:0.90687 62:0.61967 64:0.26522 73:0.14929 45:0.09944 74:0.08113,61:0.36303 64:0.28029 62:0.23849 63:0.05093 74:0.04546 73:0.04428,2.149400000000412,10.161199999998871,0
7003,41.86557823129252,61,,1,-42.94466443135016,0.002210636246193227,0.0,0.019761998303826498,4.5,61:0.90937 62:0.60933 64:0.27503 73:0.15750 45:0.09944 65:0.08412,61:0.35019 64:0.28666 62:0.23077 63:0.05115 74:0.04991 73:0.04938,3.098500000000115,4.615000000001146,2
7004,41.87138321995465,61,,1,-44.10908942706172,0.002210636246193227,0.0,0.019336874827021972,4.5,61:0.90643 62:0.61605 64:0.27134 73:0.16966 45:0.10523 74:0.09126,61:0.35396 64:0.28151 62:0.22818 73:0.05193 74:0.05080 63:0.05027,2.6987000000033845,8.679799999995907,1
7005,41.87718820861678,61,,1,-43.19854500898681,0.002210636246193227,0.0006886440666396916,0.014518932244318015,8.4,61:0.91372 62:0.57041 64:0.26505 73:0.16098 65:0.09880 45:0.09324,61:0.35426 64:0.26747 62:0.21400 63:0.04913 65:0.04754 73:0.04599,3.7964999999999804,14.417100000002847,0
7006,41.882993197278914,61,,1,-44.130606610789755,0.002210636246193227,0.0,0.011299203089355885,4.5,61:0.91360 62:0.59400 64:0.26424 73:0.17253 45:0.10192 74:0.09294,61:0.35451 64:0.26321 62:0.21551 74:0.05190 73:0.05107 63:0.04757,2.49120000000147,9.037300000002801,2
7007,41.88879818594104,61,,1,-44.85247253542706,0.002210636246193227,0.0,0.017648594687714063,4.5,61:0.91444 62:0.54659 64:0.26695 73:0.18465 65:0.10777 45:0.10076,61:0.36736 64:0.26770 62:0.20812 73:0.05264 63:0.05219 74:0.05184,2.0434999999991987,12.128799999999273,1
7008,41.894603174603176,61,,1,-43.74942378215465,0.002210636246193227,0.0007745060001693145,0.014424228895631616,8.4,61:0.91434 62:0.55686 64:0.24401 73:0.19489 65:0.10147 45:0.09199,61:0.38058 64:0.26433 62:0.21355 73:0.05424 74:0.05385 63:0.05205,1.7996000000053414,14.605899999999394,0
7009,41.900408163265304,61,,1,-44.432749080856446,0.002210636246193227,0.0,0.027889557973895234,6.235757725413167,61:0.92380 62:0.50166 64:0.23586 73:0.20289 65:0.11514 45:0.09180,61:0.38339 64:0.23549 62:0.18719 63:0.04753 73:0.04752 65:0.04642,2.0763999999999783,3.327299999995148,2
7010,41.90621315192744,61,,1,-44.73006071287952,0.002210636246193227,0.0,0.033606134698955015,7.906640307699876,61:0.92197 62:0.50461 64:0.22823 73:0.21170 65:0.11514 49:0.10391,61:0.40120 64:0.25194 62:0.20156 73:0.05382 74:0.05322 65:0.05272,2.44260000000196,6.709999999998217,1
7011,41.912018140589566,61,,1,-44.45439216426669,0.002210636246193227,0.00018705952095356831,0.029154158511312176,8.845917238948829,61:0.92296 62:0.47217 64:0.20757 73:0.20045 65:0.12222 49:0.11119,61:0.42045 64:0.25192 62:0.20468 65:0.05492 73:0.05266 74:0.05110,3.2112999999966974,11.300699999999608,0
7012,41.9178231292517,61,,1,-46.4643428703463,0.002210636246193227,0.0,0.026398027980577946,5.799802501394723,61:0.90664 62:0.49610 73:0.19182 64:0.17340 49:0.13538 65:0.12208,61:0.46154 64:0.26162 62:0.23433 74:0.07494 73:0.06563 65:0.06516,3.4202999999948247,4.922100000001706,2
7013,41.92362811791383,61,,1,-46.885077824210924,0.002210636246193227,0.0,0.013518841224589939,4.5,61:0.90958 62:0.47013 73:0.19192 49:0.16521 64:0.15597 65:0.10983,61:0.44186 64:0.21889 62:0.21098 74:0.07421 49:0.06107 73:0.05936,2.81880000000001,8.759200000000078,1
7014,41.929433106575964,61,,1,-47.082377596605845,0.002210636246193227,0.0,0.02120878373973169,4.5,61:0.90402 62:0.47380 73:0.17049 49:0.16467 64:0.14963 65:0.10455,61:0.37122 62:0.18172 64:0.18151 74:0.06421 49:0.05176 73:0.04547,2.98379999999554,13.113499999995781,0
7015,41.9352380952381,61,,1,-48.421507019726455,0.002210636246193227,0.0,0.01774920971945002,3.9841516390226106,61:0.89546 62:0.48962 49:0.16298 73:0.15787 64:0.14130 65:0.09929,61:0.22281 62:0.10466 64:0.08969 74:0.03389 49:0.02711 50:0.02408,3.324100000000385,4.964000000001079,2
7016,41.941043083900226,61,,1,-48.17038051479947,0.002210636246193227,0.00011124901722810339,0.011630721953932272,4.54313680843304,61:0.88394 62:0.51640 49:0.15966 64:0.13475 73:0.12596 65:0.10689,61:0.14745 62:0.07374 64:0.05441 74:0.02012 49:0.01601 50:0.01565,3.5739999999933048,10.143900000002759,1
7017,41.94684807256236,61,,1,-47.821060540027325,0.002210636246193227,0.0001601962532143679,0.01973934341769142,6.045393011528835,61:0.89566 62:0.49265 49:0.14120 64:0.12215 73:0.09841 65:0.09741,61:0.16008 62:0.07241 64:0.05021 74:0.01711 50:0.01479 49:0.01345,3.4982999999968456,16.384199999997406,3
7018,41.95265306122449,61,,1,-48.784700641905054,0.002210636246193227,0.0,0.022616488495824025,3.7874848326730253,61:0.89033 62:0.48134 49:0.12758 64:0.10670 65:0.10086 73:0.08330,61:0.16265 62:0.07325 64:0.04933 74:0.01540 65:0.01478 50:0.01288,2.821399999994867,9.530599999997946,2
7019,41.95845804988662,61,,1,-51.52926118402497,0.002210636246193227,0.0,0.01458299977948144,1.1110813750992212,61:0.91270 62:0.40759 49:0.13004 64:0.08989 65:0.08605 73:0.06989,61:0.23526 62:0.08509 64:0.05619 65:0.01771 49:0.01536 74:0.01426,2.181999999997686,12.518699999993999,1
7020,41.96426303854875,61,,1,-50.95751080594717,0.0022141583931502376,0.00018042688795568036,0.009137775483486075,3.6218704728017475,61:0.91820 62:0.36244 49:0.09728 64:0.07915 65:0.07897 73:0.05420,61:0.14218 62:0.04837 64:0.02755 65:0.00973 59:0.00621 74:0.00612,1.8378000000041084,15.01360000000318,0
7021,41.970068027210885,61,,1,-54.139100704030845,0.0022141583931502376,0.0,0.009550093351844107,0.0,61:0.91840 62:0.32206 49:0.12779 64:0.07273 65:0.06143 73:0.04277,61:0.08820 62:0.02749 64:0.01332 65:0.00476 59:0.00450 49:0.00393,2.1942999999993162,3.185399999999561,2
7022,41.97587301587301,61,,1,-54.103591002634666,0.0022141583931502376,8.043882593355284e-06,0.00820312303973532,0.0,61:0.92641 62:0.28415 49:0.10980 64:0.06447 65:0.05266 73:0.03383,61:0.09592 62:0.02824 64:0.01239 65:0.00485 59:0.00453 66:0.00389,1.8489999999999895,5.689700000004905,1
7023,41.98167800453515,61,,1,-55.66647755431422,0.0022141583931502376,0.0,0.008031427738261281,0.0,61:0.92960 62:0.24323 49:0.09004 64:0.05998 65:0.04237 69:0.03150,61:0.08707 62:0.02375 64:0.00946 59:0.00456 65:0.00365 66:0.00337,2.313299999997298,8.957399999999893,0
7024,41.987482993197276,61,,0,-56.38816497660622,0.0022141583931502376,0.0,0.012139591335117824,0.0,61:0.93738 62:0.20912 49:0.13104 64:0.06385 69:0.03563 65:0.03410,61:0.09358 62:0.02184 64:0.00916 59:0.00529 66:0.00383 49:0.00344,3.350799999999765,4.919099999995069,2
7025,41.99328798185941,,note_off:61,0,-58.85064845694209,0.0022141583931502376,0.0,0.009114061001451824,0.0,61:0.94145 62:0.16369 49:0.10485 64:0.06065 69:0.03558 59:0.02808,61:0.09249 62:0.01925 64:0.00832 59:0.00459 66:0.00333 65:0.00280,2.4347000000020103,8.324199999997006,1
7026,41.999092970521545,,,0,-59.80275041858812,0.0022141583931502376,0.0,0.013676388872087145,0.0,61:0.93694 62:0.14735 49:0.11766 64:0.05909 69:0.03571 42:0.03126,61:0.08755 62:0.01732 64:0.00776 59:0.00455 66:0.00381 49:0.00286,2.657100000000412,11.599900000000218,0
7027,42.00489795918367,,,0,-61.130206124634945,0.0022141583931502376,0.0,0.008075720597434794,0.0,61:0.93730 49:0.16049 62:0.12690 42:0.06024 64:0.05836 69:0.03724,61:0.08934 62:0.01608 64:0.00715 66:0.00520 59:0.00513 49:0.00412,3.2757999999972753,4.23849999999959,2
7028,42.01070294784581,,,0,-63.84399364659508,0.0022141583931502376,0.0,0.009934341743638182,0.0,61:0.94283 49:0.17661 62:0.08192 42:0.07959 64:0.04987 69:0.03996,61:0.10245 62:0.01395 64:0.00686 66:0.00620 49:0.00519 59:0.00499,2.9494999999997162,7.91139999999757,1
7029,42.016507936507935,,,0,-63.27584053755907,0.0022141583931502376,4.3424282083808375e-05,0.006982526934603839,0.0,61:0.93370 49:0.21668 42:0.13371 62:0.06607 54:0.04968 64:0.04769,61:0.09953 62:0.01247 49:0.00760 66:0.00735 64:0.00675 59:0.00576,2.674399999996524,11.150499999999397,0
7030,42.02231292517007,,,0,-63.5211030199363,0.0022141583931502376,0.0,0.017635122855981518,0.0,61:0.92785 49:0.23378 42:0.16430 54:0.06652 66:0.04813 62:0.04597,61:0.07987 62:0.00840 49:0.00728 66:0.00702 59:0.00491 64:0.00479,2.6483000000041557,4.346399999995754,2
7031,42.0281179138322,,,0,-64.32604162212914,0.0022141583931502376,0.0,0.011885938034325572,0.0,61:0.90611 49:0.27178 42:0.22279 54:0.08797 66:0.05541 57:0.04563,61:0.07249 49:0.01037 66:0.00761 62:0.00734 59:0.00526 64:0.00464,3.269199999998307,8.305200000002344,1
7032,42.03392290249433,,,0,-64.49866819955008,0.0022141583931502376,0.0,0.00976546445871717,0.0,61:0.89806 49:0.35501 42:0.27303 54:0.12644 66:0.07011 57:0.06387,61:0.07568 49:0.01784 66:0.00888 62:0.00684 59:0.00616 57:0.00582,2.753300000001957,11.716300000003343,0
7033,42.03972789115646,,,0,-64.64097573363969,0.0022141583931502376,0.0,0.010158959165457102,0.0,61:0.85565 49:0.32389 42:0.26890 54:0.12461 66:0.07088 57:0.06737,61:0.05836 49:0.01673 66:0.00794 57:0.00616 62:0.00578 59:0.00516,3.4577999999996223,4.337999999997066,2
7034,42.045532879818595,,,0,-66.53281515842761,0.0022141583931502376,0.0,0.007404141041619742,0.0,61:0.82219 49:0.33308 42:0.26806 54:0.11583 57:0.08415 66:0.06910,61:0.04590 49:0.01634 57:0.00702 66:0.00668 56:0.00500 62:0.00463,3.521100000000388,8.694800000000669,1
7035,42.05133786848072,,,0,-63.657614492103264,0.0022141583931502376,0.00018495842276751114,0.012861857827007356,2.186162833270742,61:0.80624 49:0.37677 42:0.25418 54:0.11957 57:0.08151 66:0.08084,61:0.04772 49:0.02158 66:0.00759 57:0.00748 56:0.00605 42:0.00548,2.3681999999993764,12.238099999997587,0
7036,42.05714285714286,,,0,-63.20950282403885,0.0022054106831521747,3.4748989096645326e-05,0.007684996741923004,0.0,61:0.78134 49:0.37398 42:0.23756 54:0.10988 66:0.08846 57:0.07909,61:0.04230 49:0.02173 66:0.00739 57:0.00711 56:0.00592 42:0.00521,2.6572000000015805,3.6111000000005333,2
7037,42.06294784580499,,,0,-64.05787362656211,0.00218858758121531,0.0,0.013361359373789433,0.0,61:0.73881 49:0.36434 42:0.24432 54:0.12583 66:0.09632 57:0.07138,61:0.03481 49:0.02034 66:0.00741 57:0.00661 42:0.00546 56:0.00543,3.007699999997726,7.3259999999990555,1
7038,42.06875283446712,,,0,-63.830995761259,0.002148198291780456,1.658702241624701e-05,0.009783466362542705,0.0,61:0.70233 49:0.35849 42:0.21126 54:0.10468 66:0.08963 73:0.07984,61:0.03531 49:0.02462 66:0.00775 57:0.00686 42:0.00631 56:0.00573,2.1978999999987536,10.309700000000532,0
7039,42.074557823129254,,,0,-62.923785796064806,0.0020995358337604574,7.083067068618695e-05,0.009582526072243427,0.0,61:0.70332 49:0.33963 42:0.20675 73:0.09507 54:0.09222 66:0.09083,61:0.03088 49:0.02005 66:0.00695 57:0.00622 42:0.00507 56:0.00457,1.7476000000016256,2.6924999999948795,2
7040,42.08036281179138,,,0,-64.78087811511074,0.002098178805487845,0.0,0.011044703855435748,0.0,61:0.65243 49:0.33352 42:0.17232 73:0.10629 54:0.06883 66:0.06832,61:0.02144 49:0.01646 57:0.00442 66:0.00413 40:0.00371 42:0.00365,1.7464999999958764,4.822199999999555,1
7041,42.08616780045352,,,0,-62.86373800717988,0.002094560042860363,0.00014243126975387087,0.010161017399846654,1.0856891370036044,61:0.65249 49:0.33403 42:0.16771 73:0.09947 45:0.06580 54:0.06087,61:0.02029 49:0.01576 57:0.00438 40:0.00396 66:0.00388 50:0.00354,1.6480999999970436,6.838000000001898,0
7042,42.091972789115644,,,0,-67.03243458874678,0.002088229489234537,0.0,0.01416082317457672,0.0,61:0.64442 49:0.34829 42:0.17155 73:0.09302 45:0.07287 54:0.05660,61:0.01987 49:0.01627 57:0.00484 40:0.00449 50:0.00368 66:0.00366,2.804699999998661,3.7629000000052315,2
7043,42.09777777777778,,,0,-62.03065644236287,0.0020869713180437987,0.0003465109218614849,0.01338362640006569,3.9000000000000004,61:0.67264 49:0.39064 42:0.18875 73:0.09212 45:0.08570 57:0.06526,61:0.02499 49:0.02116 57:0.00600 40:0.00526 50:0.00459 42:0.00431,3.372099999999989,7.9866999999964605,1
7044,42.10358276643991,,,0,-64.60255359920633,0.00207563548793658,0.0,0.007908118248342477,0.0,61:0.63662 49:0.33825 42:0.18006 45:0.08518 73:0.07902 57:0.06128,61:0.02357 49:0.01825 57:0.00572 40:0.00539 50:0.00463 66:0.00420,2.700300000000766,11.132099999997536,0
7045,42.10938775510204,,,0,-63.712537219901236,0.002058835501407971,6.351793922259458e-05,0.014593047031972879,0.0,61:0.62128 49:0.34452 42:0.17425 45:0.08809 73:0.07914 57:0.06321,61:0.02338 49:0.01836 57:0.00591 40:0.00567 50:0.00484 66:0.00435,2.675600000003442,3.6209000000013702,2
7046,42.11519274376417,,,0,-64.40121255053532,0.0020558593327357996,0.0,0.008142081037340045,0.0,61:0.63085 49:0.36398 42:0.17954 45:0.09497 73:0.07775 57:0.06408,61:0.02246 49:0.01774 57:0.00551 40:0.00528 50:0.00464 66:0.00401,3.1382999999962635,7.513500000001727,1
7047,42.120997732426304,,,0,-64.03456899622051,0.0020384319568055526,2.597571143582889e-05,0.018314748959709665,0.0,61:0.63639 49:0.33448 42:0.17263 45:0.08444 73:0.07055 57:0.06156,61:0.02265 49:0.01555 57:0.00495 40:0.00467 64:0.00399 66:0.00394,2.6347999999956073,10.95579999999785,0
