frame,time_s,calibrated,visible_window,detected_onset,onset_confidence,rms_dbfs,active_probability,raw_pitch,stable_active,stable_pitch,transition_score,transition_veto,retrigger,inference_ms,inference_skipped,loop_ms,queue_delay_ms,queue_depth
1780,10.338684807256236,1,4096,0,1.0,-45.75371589179187,,-1,0,-1,,0,0,,1,0.8788000000023999,2.881600000002038,1
1781,10.344489795918367,1,4096,0,1.0,-44.901117967143335,0.008143463172018528,64,0,-1,,0,0,3.5118000000018412,0,4.501899999997505,6.590500000001498,0
1782,10.350294784580498,1,4096,0,1.0,-46.68815312902791,,-1,0,-1,,0,0,,1,1.4558000000022275,2.2038000000002,2
1783,10.356099773242631,1,4096,0,1.0,-46.55049629803301,,-1,0,-1,,0,0,,1,1.075700000001234,3.2130999999999688,1
1784,10.361904761904762,1,4096,0,1.0,-46.45661229820373,0.005342505872249603,64,0,-1,,0,0,4.7610999999996295,0,6.066099999998187,9.34339999999878,0
1785,10.367709750566894,1,4096,0,1.0,-45.81278950571214,,-1,0,-1,,0,0,,1,2.425999999999817,3.1371000000000038,2
1786,10.373514739229025,1,4096,0,1.0,-44.11084175016854,,-1,0,-1,,0,0,,1,1.1103000000005636,3.9187000000033834,1
1787,10.379319727891156,1,4096,0,1.0,-41.49245461825366,0.006062740925699472,64,0,-1,,0,0,3.670299999999571,0,4.931499999997868,8.521299999998178,0
1788,10.385124716553287,1,4096,0,1.0,-42.72620672768866,,-1,0,-1,,0,0,,1,0.7863999999990767,1.1031999999993047,2
1789,10.39092970521542,1,4096,0,1.0,-43.80973543572993,,-1,0,-1,,0,0,,1,0.5103999999995779,1.591499999999968,1
1790,10.396734693877551,1,4096,0,1.0,-43.187148308790256,0.0042811245657503605,64,0,-1,,0,0,3.8465000000016403,0,5.016400000002363,6.6224000000012495,0
1791,10.402539682539683,1,4096,0,1.0,-38.063601886815874,,-1,0,-1,,0,0,,1,2.3093999999979076,2.6690000000009206,2
1792,10.408344671201814,1,4096,0,1.0,-39.69497650348688,,-1,0,-1,,0,0,,1,1.860699999998161,4.690599999999989,1
1793,10.414149659863945,1,4096,0,1.0,-40.06353270530417,0.0050429231487214565,64,0,-1,,0,0,3.3490000000000464,0,4.742799999998937,9.520999999999447,0
1794,10.419954648526078,1,4096,0,1.0,-41.67578583680621,,-1,0,-1,,0,0,,1,0.7169000000004644,1.037999999997652,2
1795,10.425759637188209,1,4096,0,1.0,-42.78239737008774,,-1,0,-1,,0,0,,1,0.5603000000000691,1.649999999997931,1
1796,10.43156462585034,1,4096,0,1.0,-41.566512646510496,0.004758996888995171,64,0,-1,,0,0,5.350899999999825,0,6.177699999998509,7.881199999999922,0
1797,10.437369614512471,1,4096,0,1.0,-41.30969447304088,,-1,0,-1,,0,0,,1,4.155399999998366,4.864899999997618,2
1798,10.443174603174603,1,4096,0,1.0,-40.60736677809384,,-1,0,-1,,0,0,,1,2.3438000000020054,7.26969999999838,1
1799,10.448979591836734,1,4096,0,1.0,-42.400711531889655,0.0052881701849401,64,0,-1,,0,0,5.792300000003081,0,8.470599999998996,15.83010000000229,0
1800,10.454784580498867,1,4096,0,1.0,-41.98975275744814,,-1,0,-1,,0,0,,1,0.9066000000004237,1.0918000000010863,2
1801,10.460589569160998,1,4096,0,1.0,-46.04057684567898,,-1,0,-1,,0,0,,1,1.1622000000031107,2.5262999999995372,1
1802,10.46639455782313,1,4096,0,1.0,-45.976198634980776,0.0055684116668999195,64,0,-1,,0,0,7.538000000000267,0,9.503500000000997,12.197000000000457,0
1803,10.47219954648526,1,4096,0,1.0,-44.99285792026424,,-1,0,-1,,0,0,,1,1.798499999999592,2.1398999999995283,2
1804,10.478004535147392,1,4096,0,1.0,-44.72953066147889,,-1,0,-1,,0,0,,1,1.4584999999982529,3.641299999998182,1
1805,10.483809523809525,1,4096,0,1.0,-51.269916285321955,0.004551699385046959,64,0,-1,,0,0,3.477100000001343,0,4.732400000001746,8.432599999999013,0
1806,10.489614512471656,1,4096,0,1.0,-45.06613396523097,,-1,0,-1,,0,0,,1,1.6366000000012093,2.0293000000002337,2
1807,10.495419501133787,1,4096,0,1.0,-48.39244621099834,,-1,0,-1,,0,0,,1,0.7397000000004539,2.851200000002052,1
1808,10.501224489795918,1,4096,0,1.0,-43.86028137790514,0.005257085897028446,69,0,-1,,0,0,3.3706999999978393,0,4.153399999999863,7.0240000000012515,0
1809,10.50702947845805,1,4096,0,1.0,-49.641183557122304,,-1,0,-1,,0,0,,1,0.7199999999976114,1.009800000002059,2
1810,10.51283446712018,1,4096,0,1.0,-52.87963644764365,,-1,0,-1,,0,0,,1,0.5299000000000831,1.5295999999977994,1
1811,10.518639455782314,1,4096,0,1.0,-51.65864343601709,0.004322700668126345,69,0,-1,,0,0,5.227100000002594,0,5.975800000001641,7.520500000001817,0
1812,10.524444444444445,1,4096,0,1.0,-54.69432188563011,,-1,0,-1,,0,0,,1,3.1183999999981893,3.4381000000003326,2
1813,10.530249433106576,1,4096,0,1.0,-50.39781779740646,,-1,0,-1,,0,0,,1,0.6808999999989851,4.067400000000276,1
1814,10.536054421768707,1,4096,0,1.0,-53.28606932049852,0.00342367310076952,69,0,-1,,0,0,3.5556000000021015,0,4.2821999999986815,7.725700000001723,0
1815,10.541859410430838,1,4096,0,1.0,-55.579137021168904,,-1,0,-1,,0,0,,1,1.2879999999988456,1.8430999999985431,2
1816,10.547664399092971,1,4096,0,1.0,-55.80305425185101,,-1,0,-1,,0,0,,1,0.8528999999981579,2.6426000000014938,1
1817,10.553469387755102,1,4096,0,1.0,-60.27625728052491,0.0031366513576358557,69,0,-1,,0,0,3.3026000000013767,0,4.041499999999587,6.693899999998365,0
1818,10.559274376417234,1,4096,0,1.0,-65.10737453867517,,-1,0,-1,,0,0,,1,1.1471999999983495,1.399299999999215,2
1819,10.565079365079365,1,4096,0,1.0,-65.99924110050219,,-1,0,-1,,0,0,,1,1.172300000000348,2.6740000000025077,1
1820,10.570884353741496,1,4096,0,1.0,-65.92924770329893,0.002865013899281621,72,0,-1,,0,0,6.581300000000567,0,8.074999999998056,10.869100000000742,3
1821,10.576689342403627,1,512,1,1.0,-67.39412431764623,,-1,0,-1,,0,0,,1,1.2913999999994985,4.38090000000102,2
1822,10.58249433106576,1,512,0,1.0,-71.26639314690789,,-1,0,-1,,0,0,,1,0.7874999999977206,5.2096000000005915,1
1823,10.588299319727891,1,512,0,1.0,-72.93903797966206,0.02019086293876171,59,0,-1,,0,0,3.7701000000005536,0,4.499500000001433,9.749300000002847,0
1824,10.594104308390023,1,1024,0,1.0,-72.63214367078939,,-1,0,-1,,0,0,,1,1.0056999999967786,1.2830999999984272,2
1825,10.599909297052154,1,1024,0,1.0,-74.75244633451473,,-1,0,-1,,0,0,,1,0.7330000000003167,2.0361000000015395,1
1826,10.605714285714285,1,2048,0,1.0,-71.36197192817268,0.019817307591438293,59,0,-1,,0,0,3.394099999997735,0,4.255999999998039,6.338299999999464,0
1827,10.611519274376418,1,2048,0,1.0,-78.28450413823515,,-1,0,-1,,0,0,,1,0.9328000000010661,1.1897000000011815,2
1828,10.61732426303855,1,2048,0,0.39949894654518053,-80.99633762140037,,-1,0,-1,,0,0,,1,0.9216000000016322,2.1436000000001343,1
1829,10.62312925170068,1,2048,0,0.0,-83.34900370396264,0.019901543855667114,59,0,-1,,0,0,4.398200000000685,0,5.485899999996491,7.705400000002527,0
1830,10.628934240362812,1,4096,0,0.0,-86.19415061650452,,-1,0,-1,,0,0,,1,0.8649999999974511,1.127099999997938,2
1831,10.634739229024943,1,4096,0,0.0,-85.19395179415122,,-1,0,-1,,0,0,,1,0.45509999999993056,1.610799999998136,1
1832,10.640544217687076,1,4096,0,1.0,-80.85555387057684,0.002625418594107032,59,0,-1,,0,0,5.230899999997263,0,5.923899999999094,7.5616000000025,3
1833,10.646349206349207,1,4096,0,0.13984502377222668,-84.31701515712506,,-1,0,-1,,0,0,,1,1.0174000000020555,1.4599999999980184,2
1834,10.652154195011338,1,4096,0,0.0,-85.6799038098446,,-1,0,-1,,0,0,,1,0.8355999999984931,2.375700000001757,1
1835,10.65795918367347,1,4096,0,0.0,-85.50805934148819,0.0026225000619888306,59,0,-1,,0,0,3.2463000000007014,0,4.065899999996958,6.538800000001288,0
1836,10.6637641723356,1,4096,0,0.0,-87.75180032657454,,-1,0,-1,,0,0,,1,1.2043000000012682,1.5277000000004648,2
1837,10.669569160997732,1,4096,0,0.0,-86.74758281623173,,-1,0,-1,,0,0,,1,0.9066000000004237,2.472600000000824,1
1838,10.675374149659865,1,4096,0,0.0,-89.21581237840309,0.0026246197521686554,59,0,-1,,0,0,3.1422999999968226,0,3.9900999999993303,6.521700000000408,0
1839,10.681179138321996,1,4096,0,0.0,-90.42461323017716,,-1,0,-1,,0,0,,1,1.0103000000007967,1.174699999999973,2
1840,10.686984126984127,1,4096,0,0.0,-91.26804032738347,,-1,0,-1,,0,0,,1,0.4501999999995121,1.1288000000000409,1
1841,10.692789115646258,1,4096,0,0.0,-93.66247326824933,0.002648239489644766,59,0,-1,,0,0,3.2671999999998036,0,3.923000000000343,5.05019999999945,0
1842,10.69859410430839,1,4096,0,0.0,-94.12709220527631,,-1,0,-1,,0,0,,1,0.8195000000021935,1.0295999999989647,2
1843,10.704399092970522,1,4096,0,0.0,-93.51802597386438,,-1,0,-1,,0,0,,1,0.5223000000000866,1.5839999999975873,1
1844,10.710204081632654,1,4096,0,0.0,-93.66247326824933,0.0026294924318790436,59,0,-1,,0,0,3.11579999999978,0,3.8038999999976397,5.429099999997078,0
1845,10.716009070294785,1,4096,0,0.0,-94.16815088813847,,-1,0,-1,,0,0,,1,0.9161000000013075,1.1502999999990493,2
1846,10.721814058956916,1,4096,0,0.0,-93.01548769113678,,-1,0,-1,,0,0,,1,0.5153999999976122,1.970400000001149,1
1847,10.727619047619047,1,4096,0,0.0,-92.48038638800487,0.0026379709597676992,59,0,-1,,0,0,3.0703999999985854,0,3.69879999999867,5.484100000000325,0
